,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2009-01-01,2134,Mountain Home,1,1.2,6.6,-8.3,0.2,9.4,10.9,11.6,10.4,0.3,0.7,1.1,2.6,4.1,49,
1,2009-01-02,2134,Mountain Home,0,-1.9,3.1,-5.4,0.3,9.4,11.0,11.6,10.4,0.6,0.9,1.3,2.6,4.1,77,
2,2009-01-03,2134,Mountain Home,0,-7.7,-1.6,-16.4,0.4,9.4,10.8,11.5,10.4,0.6,1.0,1.4,2.7,4.1,42,
3,2009-01-04,2134,Mountain Home,0,-16.1,-9.6,-20.9,0.2,9.3,10.8,11.5,10.4,-0.9,0.0,0.8,2.7,4.2,60,
4,2009-01-05,2134,Mountain Home,0,-16.1,-9.9,-18.6,0.0,9.2,10.6,11.5,10.4,-2.1,-1.1,-0.1,2.4,4.1,70,
5,2009-01-06,2134,Mountain Home,0,-4.1,1.4,-15.5,0.0,9.2,10.5,11.4,10.5,-1.9,-1.2,-0.5,2.0,4.0,64,
6,2009-01-07,2134,Mountain Home,0,1.8,8.3,-5.5,0.2,9.2,10.6,11.3,10.5,-0.7,-0.3,0.0,1.9,3.9,61,
7,2009-01-08,2134,Mountain Home,0,-0.9,4.7,-5.2,0.2,9.5,10.8,11.3,10.3,0.2,0.5,0.7,2.0,3.8,72,
8,2009-01-09,2134,Mountain Home,0,-2.8,2.9,-7.6,0.3,9.4,10.9,11.5,10.4,0.5,0.8,1.0,2.3,3.8,52,
9,2009-01-10,2134,Mountain Home,0,-5.8,0.5,-12.0,0.3,9.4,10.9,11.3,10.3,0.1,0.5,0.9,2.4,3.8,57,
10,2009-01-11,2134,Mountain Home,0,-2.7,5.4,-8.8,0.3,9.3,10.8,11.4,10.5,-0.3,0.0,0.6,2.4,3.9,62,
11,2009-01-12,2134,Mountain Home,0,0.0,5.9,-6.9,0.4,9.4,10.8,11.4,10.5,0.1,0.4,0.7,2.3,3.9,62,
12,2009-01-13,2134,Mountain Home,0,-1.5,5.6,-8.0,0.4,9.5,10.8,11.4,10.4,0.2,0.4,0.8,2.4,3.8,65,
13,2009-01-14,2134,Mountain Home,0,-1.0,5.8,-4.4,0.4,9.5,10.9,11.4,10.3,0.1,0.4,0.8,2.4,3.8,59,
14,2009-01-15,2134,Mountain Home,0,-1.6,3.9,-5.5,0.4,9.4,10.8,11.3,10.3,-0.4,0.1,0.6,2.4,3.8,64,
15,2009-01-16,2134,Mountain Home,0,-2.8,1.8,-6.8,0.4,9.4,10.8,11.4,10.3,-1.0,-0.2,0.4,2.3,3.8,70,
16,2009-01-17,2134,Mountain Home,0,-2.5,4.5,-8.0,0.3,9.2,10.6,11.4,10.3,-1.8,-0.8,0.0,2.1,3.8,61,
