,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2009-01-01,2131,Green River,0.0,-13.5,-6.0,-20.2,6.1,5.8,5.7,3.0,8.1,-8.1,-7.6,-6.4,-1.6,4.0,87.0,
1,2009-01-02,2131,Green River,0.0,-11.4,-3.7,-17.6,6.2,6.0,5.6,2.8,7.9,-7.2,-7.0,-6.2,-2.0,3.6,89.0,
2,2009-01-03,2131,Green River,0.0,-5.8,2.8,-16.1,6.6,6.2,5.8,2.6,8.0,-6.1,-5.9,-5.5,-2.1,3.3,65.0,
3,2009-01-04,2131,Green River,0.0,-16.9,-5.6,-24.2,5.8,5.9,5.7,2.6,8.0,-8.7,-7.7,-6.2,-2.1,3.1,77.0,
4,2009-01-05,2131,Green River,0.0,-18.2,-9.5,-25.5,5.2,5.4,5.3,2.6,8.1,-9.6,-9.4,-8.1,-2.8,2.8,81.0,
5,2009-01-06,2131,Green River,0.0,-13.7,-5.1,-19.2,5.4,5.5,5.1,2.5,7.8,-9.4,-9.3,-8.5,-3.5,2.5,81.0,
6,2009-01-07,2131,Green River,0.0,-12.3,-3.5,-18.0,5.5,5.6,5.2,2.4,7.8,-9.2,-9.0,-8.2,-3.9,2.2,83.0,
7,2009-01-08,2131,Green River,0.0,-11.0,-1.1,-17.2,5.6,5.6,5.3,2.6,7.7,-8.9,-8.7,-7.9,-4.0,1.9,85.0,
8,2009-01-09,2131,Green River,0.0,-4.7,6.8,-14.8,6.0,5.9,5.4,2.6,7.7,-7.5,-7.4,-7.1,-3.9,1.6,75.0,
9,2009-01-10,2131,Green River,0.0,-9.3,0.6,-15.8,6.0,6.0,5.6,2.5,7.8,-7.4,-7.0,-6.4,-3.6,1.4,85.0,
10,2009-01-11,2131,Green River,0.0,-10.2,-1.2,-16.1,6.0,5.9,5.5,2.5,7.9,-7.6,-7.2,-6.4,-3.4,1.4,87.0,
11,2009-01-12,2131,Green River,0.0,-9.8,-0.1,-16.4,6.0,5.9,5.6,2.3,7.9,-7.7,-7.3,-6.4,-3.4,1.3,87.0,
