,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2018-05-16,2227,Shaw Nature Reserve,,23.8,28.4,,19.7,25.2,27.6,33.4,35.4,27.4,26.7,24.6,20.8,14.9,66,297.5
1,2018-05-17,2227,Shaw Nature Reserve,10.0,21.3,28.0,16.4,20.0,25.2,27.7,33.5,36.4,23.1,22.7,21.7,19.0,14.9,82,527.0
2,2018-05-18,2227,Shaw Nature Reserve,28.0,19.2,22.0,17.7,29.5,31.4,31.1,33.5,37.8,21.3,21.2,20.8,18.8,15.1,97,196.1
3,2018-05-19,2227,Shaw Nature Reserve,3.0,20.1,26.6,16.4,34.1,37.9,38.6,36.3,56.7,22.0,21.6,20.7,18.8,15.3,88,481.6
4,2018-05-20,2227,Shaw Nature Reserve,25.0,20.9,27.8,15.6,34.8,38.6,39.3,38.2,54.9,22.3,21.7,20.7,18.9,15.5,85,650.8
5,2018-05-21,2227,Shaw Nature Reserve,,23.3,27.3,,39.8,41.5,42.3,53.0,55.3,22.5,21.9,21.1,19.5,15.9,90,350.5
6,2018-05-22,2227,Shaw Nature Reserve,0.0,22.5,29.3,16.9,34.5,37.0,36.9,44.5,53.7,24.1,23.3,21.9,19.5,16.0,78,829.0
7,2018-05-23,2227,Shaw Nature Reserve,0.0,23.2,30.0,16.0,33.3,35.2,36.2,40.5,53.1,24.9,24.1,22.6,19.9,16.3,76,808.0
8,2018-05-24,2227,Shaw Nature Reserve,0.0,23.6,30.8,16.2,31.8,35.0,35.5,40.4,53.7,25.8,24.9,23.3,20.3,16.4,75,834.0
9,2018-05-25,2227,Shaw Nature Reserve,0.0,22.8,29.3,17.8,30.7,34.6,35.0,40.6,52.1,25.1,24.6,23.5,20.8,16.7,84,546.6
10,2018-05-26,2227,Shaw Nature Reserve,0.0,25.0,32.3,18.1,30.2,33.7,34.5,40.6,46.9,26.4,25.5,23.7,21.0,16.9,81,787.4
11,2018-05-27,2227,Shaw Nature Reserve,0.0,26.4,35.1,20.4,29.2,33.2,34.1,40.9,44.7,27.9,26.9,24.9,21.4,17.1,80,772.8
12,2018-05-28,2227,Shaw Nature Reserve,0.0,26.6,33.6,19.5,28.3,32.1,33.7,40.8,44.4,28.2,27.4,25.5,21.9,17.3,74,834.0
13,2018-05-29,2227,Shaw Nature Reserve,0.0,23.9,28.0,20.1,27.1,31.7,33.1,41.0,44.5,26.5,26.2,25.3,22.4,17.7,83,464.0
14,2018-05-30,2227,Shaw Nature Reserve,0.0,25.4,31.3,20.6,26.4,29.8,32.6,40.8,44.3,27.4,26.6,25.1,22.4,17.9,76,768.5
15,2018-05-31,2227,Shaw Nature Reserve,2.0,24.5,30.5,19.5,25.5,29.5,32.2,40.8,43.9,26.0,25.8,25.0,22.6,18.1,80,512.1
16,2018-06-01,2227,Shaw Nature Reserve,0.0,26.2,34.2,18.1,25.1,28.9,31.8,40.7,43.5,27.3,26.5,25.1,22.5,18.3,74,845.0
17,2018-06-02,2227,Shaw Nature Reserve,4.0,23.7,30.7,19.4,24.4,28.2,31.5,40.8,43.3,25.5,25.4,25.0,22.7,18.5,89,357.5
18,2018-06-03,2227,Shaw Nature Reserve,0.0,22.0,28.2,15.2,24.3,28.3,31.1,40.7,42.7,25.2,24.9,24.2,22.5,18.7,60,764.5
19,2018-06-04,2227,Shaw Nature Reserve,0.0,18.8,25.5,10.7,23.7,27.5,30.9,40.4,42.4,23.2,23.3,23.4,22.2,18.8,70,459.8
20,2018-06-05,2227,Shaw Nature Reserve,0.0,22.0,30.2,12.9,23.2,27.4,30.4,40.2,42.5,25.0,24.4,23.3,21.8,18.8,68,654.8
21,2018-06-06,2227,Shaw Nature Reserve,0.0,23.4,31.9,14.3,22.4,26.7,30.1,39.8,42.4,25.7,25.1,23.9,21.9,18.8,74,674.0
22,2018-06-07,2227,Shaw Nature Reserve,0.0,25.2,33.2,17.7,21.5,26.0,29.8,40.0,42.1,26.6,25.9,24.5,22.0,18.9,76,716.2
23,2018-06-08,2227,Shaw Nature Reserve,0.0,25.6,32.0,18.0,20.6,25.7,29.7,39.7,41.9,26.5,26.0,24.8,22.4,18.9,77,603.7
24,2018-06-09,2227,Shaw Nature Reserve,0.0,23.9,29.4,19.9,19.9,24.5,29.5,39.6,41.9,25.6,25.3,24.6,22.5,19.0,83,420.0
25,2018-06-10,2227,Shaw Nature Reserve,0.0,27.0,33.5,19.4,19.2,24.9,29.1,39.3,41.7,26.9,26.1,24.7,22.5,19.1,73,577.2
26,2018-06-11,2227,Shaw Nature Reserve,0.0,27.7,34.0,20.9,18.4,23.4,28.7,39.3,41.8,27.5,26.8,25.3,22.7,19.2,73,594.5
27,2018-06-12,2227,Shaw Nature Reserve,7.0,25.7,31.4,20.8,17.8,22.5,28.2,38.9,41.8,27.1,26.6,25.5,23.0,19.3,78,449.1
28,2018-06-13,2227,Shaw Nature Reserve,0.0,25.7,32.5,19.5,17.3,22.5,28.0,38.7,41.6,26.8,26.3,25.2,23.0,19.5,76,569.6
29,2018-06-14,2227,Shaw Nature Reserve,20.0,23.0,33.0,16.8,17.0,21.9,27.6,38.4,41.7,25.8,25.6,25.0,23.1,19.6,79,573.7
30,2018-06-15,2227,Shaw Nature Reserve,0.0,25.8,34.0,17.0,20.3,22.7,27.4,38.0,41.7,25.8,25.3,24.5,22.9,19.7,77,735.4
31,2018-06-16,2227,Shaw Nature Reserve,0.0,27.8,34.2,20.4,19.6,23.0,27.4,37.5,41.6,26.9,26.4,25.2,23.0,19.7,75,698.0
32,2018-06-17,2227,Shaw Nature Reserve,0.0,28.6,34.3,21.4,18.5,22.4,27.5,36.9,41.7,27.4,26.8,25.6,23.3,19.9,75,659.3
33,2018-06-18,2227,Shaw Nature Reserve,0.0,28.4,34.7,21.4,16.9,22.6,27.2,36.6,41.1,27.6,27.0,25.9,23.5,19.9,75,657.5
34,2018-06-19,2227,Shaw Nature Reserve,4.0,26.7,34.1,21.9,15.5,21.3,26.8,36.4,41.1,27.1,26.8,25.8,23.7,20.1,82,606.6
35,2018-06-20,2227,Shaw Nature Reserve,8.0,25.8,33.7,21.2,18.3,20.4,26.4,36.5,41.1,26.5,26.1,25.6,23.7,20.2,84,522.6
36,2018-06-21,2227,Shaw Nature Reserve,4.0,22.9,28.4,18.6,18.0,20.0,25.7,36.4,41.0,25.5,25.4,25.1,23.6,20.2,84,563.2
37,2018-06-22,2227,Shaw Nature Reserve,11.0,20.6,24.4,18.3,21.9,20.7,25.0,36.3,41.0,23.8,23.9,24.2,23.4,20.4,89,437.9
38,2018-06-23,2227,Shaw Nature Reserve,0.0,22.5,28.0,17.2,22.5,22.8,24.9,36.0,41.0,24.2,24.1,23.8,22.9,20.4,80,614.9
39,2018-06-24,2227,Shaw Nature Reserve,7.0,22.5,28.3,16.9,22.2,22.6,24.9,36.0,41.2,23.6,23.6,23.7,22.8,20.5,90,305.4
