,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2008-12-10,2148,Jordan Valley Cwma,,,,,8.5,30.5,28.4,,,1.2,0.9,1.8,,,,
1,2008-12-11,2148,Jordan Valley Cwma,,,,,5.3,30.5,28.4,,,-0.2,0.5,1.5,,,,
2,2008-12-12,2148,Jordan Valley Cwma,,,,,6.0,30.5,28.6,,,0.4,0.9,1.7,,,,
3,2008-12-13,2148,Jordan Valley Cwma,,,,,10.4,30.8,28.8,,,0.7,1.3,2.0,,,,
4,2008-12-14,2148,Jordan Valley Cwma,,,,,10.1,30.8,28.9,,,0.6,1.3,2.0,,,,
5,2008-12-15,2148,Jordan Valley Cwma,,-3.8,0.4,-5.7,9.5,31.0,28.6,,,0.4,1.2,1.8,,,,
6,2008-12-16,2148,Jordan Valley Cwma,0.0,-7.6,-5.3,-9.2,9.2,31.1,28.6,,,0.4,1.2,1.8,,,88.0,
7,2008-12-17,2148,Jordan Valley Cwma,1.0,-9.5,-2.3,-17.2,9.2,31.2,28.6,,,0.3,1.2,1.8,,,73.0,
8,2008-12-18,2148,Jordan Valley Cwma,0.0,-5.1,-1.8,-10.5,8.5,31.2,28.4,,,0.2,1.1,1.6,,,64.0,
9,2008-12-19,2148,Jordan Valley Cwma,0.0,-8.0,-5.3,-11.1,8.6,31.2,28.4,,,0.3,1.1,1.6,,,82.0,
10,2008-12-20,2148,Jordan Valley Cwma,0.0,-6.2,-3.4,-9.1,9.2,31.2,28.5,,,0.5,1.1,1.7,,,88.0,
11,2008-12-21,2148,Jordan Valley Cwma,3.0,1.0,3.5,-4.2,11.3,31.8,28.7,,,0.6,1.2,1.7,,,83.0,
12,2008-12-22,2148,Jordan Valley Cwma,1.0,-2.9,2.4,-5.1,16.6,35.9,34.0,,,0.6,1.1,1.6,,,87.0,
13,2008-12-23,2148,Jordan Valley Cwma,0.0,-7.7,-3.9,-14.1,16.4,36.1,34.5,,,0.6,1.1,1.7,,,85.0,
14,2008-12-24,2148,Jordan Valley Cwma,0.0,-3.7,0.8,-14.0,16.1,35.9,34.4,,,0.6,1.1,1.6,,,77.0,
15,2008-12-25,2148,Jordan Valley Cwma,2.0,-6.7,0.1,-17.2,16.6,36.2,34.9,,,0.6,1.1,1.6,,,94.0,
16,2008-12-26,2148,Jordan Valley Cwma,4.0,-9.7,-2.4,-16.8,17.2,36.4,35.2,,,0.6,1.1,1.6,,,86.0,
17,2008-12-27,2148,Jordan Valley Cwma,0.0,-3.4,1.2,-8.8,17.2,36.4,35.4,,,0.6,1.1,1.6,,,83.0,
18,2008-12-28,2148,Jordan Valley Cwma,0.0,2.8,5.2,0.3,23.5,38.4,38.6,,,0.4,1.0,1.4,,,80.0,
19,2008-12-29,2148,Jordan Valley Cwma,0.0,4.6,7.6,0.3,32.5,40.7,42.0,,,0.3,0.7,1.1,,,67.0,
20,2008-12-30,2148,Jordan Valley Cwma,0.0,0.0,4.1,-4.5,27.1,39.1,39.1,,,0.4,0.9,1.4,,,66.0,
21,2008-12-31,2148,Jordan Valley Cwma,0.0,2.4,5.4,-3.4,25.0,38.2,38.0,,,0.5,1.0,1.5,,,61.0,
22,2009-01-01,2148,Jordan Valley Cwma,0.0,4.2,7.5,0.6,27.3,39.1,39.5,,,0.5,1.0,1.4,,,66.0,
23,2009-01-02,2148,Jordan Valley Cwma,1.0,1.1,6.5,-7.5,33.1,40.3,41.7,,,0.4,0.8,1.3,,,69.0,
24,2009-01-03,2148,Jordan Valley Cwma,0.0,-6.7,-2.8,-11.5,22.0,37.4,36.8,,,0.2,0.8,1.4,,,70.0,
25,2009-01-04,2148,Jordan Valley Cwma,0.0,-7.5,-1.8,-14.5,2.5,35.9,35.3,,,-1.0,0.6,1.1,,,56.0,
26,2009-01-05,2148,Jordan Valley Cwma,1.0,-0.4,2.9,-5.2,1.7,35.1,34.7,,,-0.8,0.3,0.9,,,81.0,
27,2009-01-06,2148,Jordan Valley Cwma,8.0,2.0,5.3,-0.3,3.5,35.2,34.6,,,-0.2,0.4,0.9,,,88.0,
28,2009-01-07,2148,Jordan Valley Cwma,0.0,5.0,9.7,2.8,9.3,36.0,36.0,,,-0.2,0.5,0.9,,,70.0,
29,2009-01-08,2148,Jordan Valley Cwma,1.0,3.7,6.6,-1.0,22.2,39.1,40.3,,,-0.1,0.4,0.8,,,68.0,
30,2009-01-09,2148,Jordan Valley Cwma,0.0,-3.1,2.1,-7.7,21.8,39.1,39.6,,,0.0,0.5,0.9,,,76.0,
31,2009-01-10,2148,Jordan Valley Cwma,0.0,0.0,6.9,-7.6,6.4,36.9,36.3,,,-0.3,0.5,1.0,,,60.0,
32,2009-01-11,2148,Jordan Valley Cwma,0.0,4.2,7.2,0.4,11.3,38.3,38.4,,,-0.2,0.5,1.0,,,63.0,
33,2009-01-12,2148,Jordan Valley Cwma,0.0,2.4,5.6,-1.0,20.0,40.1,41.6,,,-0.1,0.5,1.0,,,90.0,
34,2009-01-13,2148,Jordan Valley Cwma,0.0,2.7,11.8,-2.7,19.3,39.6,40.6,,,0.0,0.6,1.1,,,74.0,
35,2009-01-14,2148,Jordan Valley Cwma,0.0,1.4,10.3,-4.7,5.7,38.1,38.1,,,-0.4,0.6,1.1,,,58.0,
36,2009-01-15,2148,Jordan Valley Cwma,0.0,-0.1,9.1,-6.1,2.9,37.2,36.8,,,-1.0,0.6,1.1,,,64.0,
37,2009-01-16,2148,Jordan Valley Cwma,0.0,-0.9,8.5,-7.4,3.0,36.7,36.1,,,-1.4,0.4,1.0,,,68.0,
38,2009-01-17,2148,Jordan Valley Cwma,0.0,-4.6,0.2,-9.2,2.7,36.3,35.7,,,-1.5,0.4,0.9,,,87.0,
39,2009-01-18,2148,Jordan Valley Cwma,0.0,-6.5,-4.3,-8.5,2.7,36.0,35.6,,,-1.1,0.4,0.8,,,96.0,
40,2009-01-19,2148,Jordan Valley Cwma,0.0,-6.7,-3.8,-10.2,2.6,35.5,35.3,,,-1.6,0.2,0.7,,,96.0,
41,2009-01-20,2148,Jordan Valley Cwma,0.0,-6.1,-3.5,-8.7,3.0,35.2,35.0,,,-1.3,0.2,0.6,,,96.0,
42,2009-01-21,2148,Jordan Valley Cwma,0.0,-5.2,0.0,-11.2,3.1,35.0,34.9,,,-1.4,0.1,0.6,,,95.0,
43,2009-01-22,2148,Jordan Valley Cwma,4.0,-0.4,2.7,-4.1,7.2,36.3,35.5,,,-0.3,0.2,0.6,,,98.0,
44,2009-01-23,2148,Jordan Valley Cwma,4.0,1.3,3.8,-1.0,15.5,39.3,40.0,,,-0.2,0.2,0.6,,,95.0,
45,2009-01-24,2148,Jordan Valley Cwma,4.0,1.4,3.9,-0.3,25.5,40.5,41.6,,,0.1,0.2,0.6,,,97.0,
46,2009-01-25,2148,Jordan Valley Cwma,0.0,-3.6,-0.1,-11.9,31.6,40.5,41.7,,,0.0,0.3,0.7,,,92.0,
47,2009-01-26,2148,Jordan Valley Cwma,3.0,-10.1,-4.8,-17.8,29.5,39.3,39.8,,,0.0,0.4,0.8,,,83.0,
48,2009-01-27,2148,Jordan Valley Cwma,0.0,-8.9,0.2,-19.0,27.9,38.0,37.6,,,0.0,0.4,0.8,,,81.0,
49,2009-01-28,2148,Jordan Valley Cwma,2.0,-0.2,2.6,-6.9,27.8,38.2,38.1,,,0.1,0.5,0.9,,,77.0,
50,2009-01-29,2148,Jordan Valley Cwma,0.0,-3.2,5.2,-10.1,27.2,37.8,37.5,,,0.0,0.5,0.9,,,76.0,
51,2009-01-30,2148,Jordan Valley Cwma,0.0,-1.9,7.4,-9.0,21.1,37.1,36.6,,,-0.1,0.4,0.8,,,77.0,
52,2009-01-31,2148,Jordan Valley Cwma,0.0,-2.4,4.5,-7.4,8.7,36.9,36.4,,,-0.4,0.4,0.8,,,77.0,
53,2009-02-01,2148,Jordan Valley Cwma,0.0,-3.8,4.7,-10.8,5.7,36.4,35.9,,,-1.0,0.3,0.7,,,67.0,
54,2009-02-02,2148,Jordan Valley Cwma,0.0,-0.1,9.2,-6.1,5.9,36.3,35.9,,,-0.8,0.2,0.7,,,65.0,
55,2009-02-03,2148,Jordan Valley Cwma,0.0,2.4,9.4,-4.9,8.3,37.1,36.9,,,-0.8,0.3,0.7,,,65.0,
56,2009-02-04,2148,Jordan Valley Cwma,0.0,3.3,11.3,-4.0,18.5,38.8,39.1,,,0.3,0.3,0.8,,,67.0,
57,2009-02-05,2148,Jordan Valley Cwma,1.0,2.6,12.0,-1.1,28.8,39.4,40.3,,,0.7,0.4,1.0,,,76.0,
58,2009-02-06,2148,Jordan Valley Cwma,0.0,2.3,7.1,-2.4,29.7,40.1,41.6,,,2.2,0.7,1.5,,,77.0,
59,2009-02-07,2148,Jordan Valley Cwma,0.0,-0.2,5.8,-4.2,28.4,39.3,40.3,,,1.8,1.3,1.8,,,83.0,
60,2009-02-08,2148,Jordan Valley Cwma,0.0,-0.6,4.6,-6.3,26.7,38.6,39.3,,,1.4,1.3,1.8,,,80.0,
61,2009-02-09,2148,Jordan Valley Cwma,0.0,-3.0,0.8,-13.4,26.0,38.3,38.2,,,0.3,0.9,1.5,,,83.0,
62,2009-02-10,2148,Jordan Valley Cwma,1.0,-7.2,-2.1,-15.3,25.3,37.5,37.1,,,0.0,0.6,1.1,,,80.0,
63,2009-02-11,2148,Jordan Valley Cwma,2.0,-2.4,3.3,-8.1,25.3,37.6,37.1,,,0.1,0.5,1.0,,,77.0,
64,2009-02-12,2148,Jordan Valley Cwma,0.0,-5.2,0.9,-13.0,24.2,37.2,36.8,,,-0.1,0.5,0.9,,,80.0,
65,2009-02-13,2148,Jordan Valley Cwma,0.0,-1.7,2.3,-5.7,16.6,36.9,36.5,,,-0.2,0.5,0.8,,,67.0,
66,2009-02-14,2148,Jordan Valley Cwma,0.0,-3.1,1.2,-6.9,9.9,36.7,36.3,,,-0.2,0.4,0.8,,,74.0,
67,2009-02-15,2148,Jordan Valley Cwma,0.0,1.0,3.6,-2.8,5.7,36.5,36.0,,,-0.2,0.4,0.8,,,48.0,
68,2009-02-16,2148,Jordan Valley Cwma,0.0,2.5,6.0,-2.8,9.0,36.9,36.4,,,-0.1,0.4,0.8,,,54.0,
69,2009-02-17,2148,Jordan Valley Cwma,1.0,-0.1,4.7,-4.5,13.0,38.4,38.6,,,0.0,0.4,0.8,,,77.0,
70,2009-02-18,2148,Jordan Valley Cwma,0.0,-0.5,6.8,-6.2,13.7,38.6,39.1,,,0.9,0.6,1.1,,,72.0,
71,2009-02-19,2148,Jordan Valley Cwma,0.0,1.3,7.2,-3.8,18.3,38.5,38.8,,,1.4,1.0,1.6,,,63.0,
72,2009-02-20,2148,Jordan Valley Cwma,0.0,1.3,9.0,-5.6,17.5,38.3,38.1,,,2.5,2.0,2.2,,,64.0,
73,2009-02-21,2148,Jordan Valley Cwma,0.0,3.8,11.0,-4.2,14.9,37.8,37.4,,,2.5,2.3,2.6,,,51.0,
74,2009-02-22,2148,Jordan Valley Cwma,1.0,6.4,9.6,3.4,16.0,38.0,37.5,,,3.2,2.9,3.0,,,54.0,
75,2009-02-23,2148,Jordan Valley Cwma,1.0,7.6,12.3,3.6,18.8,38.7,38.3,,,6.2,5.2,4.5,,,70.0,
76,2009-02-24,2148,Jordan Valley Cwma,0.0,6.1,11.7,-0.3,16.3,38.0,37.7,,,5.9,5.6,5.3,,,56.0,
77,2009-02-25,2148,Jordan Valley Cwma,0.0,2.3,6.9,-1.8,15.1,37.3,37.1,,,3.2,3.7,4.1,,,69.0,
78,2009-02-26,2148,Jordan Valley Cwma,0.0,-1.6,3.2,-9.0,15.4,37.2,36.9,,,1.3,2.4,3.1,,,72.0,
79,2009-02-27,2148,Jordan Valley Cwma,0.0,-4.1,2.7,-12.4,,36.6,36.6,,,0.6,1.4,2.0,,,58.0,
80,2009-02-28,2148,Jordan Valley Cwma,0.0,3.9,10.1,-5.0,14.5,36.5,36.4,,,2.0,1.9,2.3,,,40.0,
81,2009-03-01,2148,Jordan Valley Cwma,0.0,6.6,10.3,1.8,13.0,36.7,36.6,,,4.4,3.8,3.6,,,53.0,
82,2009-03-02,2148,Jordan Valley Cwma,2.0,9.1,15.3,3.6,13.9,37.0,36.9,,,7.1,5.8,5.2,,,61.0,
83,2009-03-03,2148,Jordan Valley Cwma,1.0,3.8,9.2,-0.5,15.9,37.5,37.0,,,4.8,5.1,5.2,,,74.0,
84,2009-03-04,2148,Jordan Valley Cwma,9.0,-0.5,2.9,-4.5,20.0,38.9,38.9,,,1.8,3.0,3.7,,,92.0,
85,2009-03-05,2148,Jordan Valley Cwma,1.0,-1.2,2.6,-3.7,20.3,40.1,41.3,,,1.6,2.2,2.8,,,74.0,
86,2009-03-06,2148,Jordan Valley Cwma,0.0,-4.1,-0.5,-10.9,20.4,39.9,41.1,,,1.2,1.8,2.4,,,80.0,
87,2009-03-07,2148,Jordan Valley Cwma,0.0,-3.9,3.1,-14.0,23.8,38.9,39.4,,,0.3,1.3,1.9,,,69.0,
88,2009-03-08,2148,Jordan Valley Cwma,0.0,-3.0,0.3,-8.2,19.8,38.9,38.9,,,1.4,1.9,2.2,,,74.0,
89,2009-03-09,2148,Jordan Valley Cwma,1.0,-5.1,-1.0,-10.3,19.2,38.5,38.3,,,1.8,2.2,2.5,,,78.0,
90,2009-03-10,2148,Jordan Valley Cwma,0.0,-3.9,0.6,-6.7,13.3,37.6,37.3,,,0.5,1.5,2.0,,,69.0,
91,2009-03-11,2148,Jordan Valley Cwma,0.0,-3.0,3.8,-9.8,13.7,37.1,36.9,,,1.8,2.0,2.3,,,69.0,
92,2009-03-12,2148,Jordan Valley Cwma,0.0,-2.3,5.8,-9.9,12.6,36.9,36.9,,,2.8,2.8,2.9,,,67.0,
93,2009-03-13,2148,Jordan Valley Cwma,0.0,1.9,10.6,-8.1,11.4,36.8,36.8,,,4.0,3.5,3.6,,,52.0,
94,2009-03-14,2148,Jordan Valley Cwma,0.0,5.0,11.0,-1.4,9.8,36.6,36.8,,,4.2,3.8,3.9,,,45.0,
95,2009-03-15,2148,Jordan Valley Cwma,0.0,6.3,11.1,2.2,9.3,36.5,36.8,,,4.5,4.2,4.3,,,56.0,
96,2009-03-16,2148,Jordan Valley Cwma,0.0,7.7,12.8,2.0,9.2,36.5,36.8,,,6.1,5.5,5.1,,,62.0,
97,2009-03-17,2148,Jordan Valley Cwma,1.0,4.3,10.6,-0.4,9.4,36.5,36.9,,,6.5,5.9,5.6,,,73.0,
98,2009-03-18,2148,Jordan Valley Cwma,0.0,6.2,14.1,-2.3,9.2,36.4,36.9,,,7.8,6.6,6.2,,,58.0,
99,2009-03-19,2148,Jordan Valley Cwma,0.0,8.5,14.8,0.5,8.7,36.5,37.0,,,8.8,7.7,7.3,,,53.0,
100,2009-03-20,2148,Jordan Valley Cwma,0.0,10.2,18.4,3.0,7.9,36.4,37.1,,,10.6,9.1,8.3,,,50.0,
101,2009-03-21,2148,Jordan Valley Cwma,2.0,7.2,15.4,1.8,6.8,36.1,37.0,,,8.2,8.2,8.1,,,65.0,
102,2009-03-22,2148,Jordan Valley Cwma,0.0,2.3,7.9,-3.1,7.8,35.7,36.8,,,6.6,6.9,7.0,,,75.0,
103,2009-03-23,2148,Jordan Valley Cwma,0.0,-0.8,6.1,-6.9,7.1,35.5,36.6,,,5.9,6.1,6.4,,,62.0,
104,2009-03-24,2148,Jordan Valley Cwma,0.0,2.4,6.8,-2.9,6.5,35.2,36.4,,,4.6,5.2,5.7,,,67.0,
105,2009-03-25,2148,Jordan Valley Cwma,3.0,1.0,3.3,-2.5,8.1,34.9,36.1,,,3.2,4.2,4.9,,,84.0,
106,2009-03-26,2148,Jordan Valley Cwma,0.0,-0.8,5.2,-6.2,9.4,34.9,36.0,,,3.6,4.1,4.4,,,62.0,
107,2009-03-27,2148,Jordan Valley Cwma,0.0,2.1,10.7,-6.6,9.0,35.1,36.0,,,5.6,5.0,5.0,,,61.0,
108,2009-03-28,2148,Jordan Valley Cwma,0.0,6.8,15.2,-1.9,7.8,35.3,36.2,,,7.5,6.6,6.3,,,58.0,
109,2009-03-29,2148,Jordan Valley Cwma,0.0,-1.8,2.3,-5.5,6.3,35.0,36.0,,,3.4,4.8,5.6,,,68.0,
110,2009-03-30,2148,Jordan Valley Cwma,0.0,-0.5,6.5,-8.2,6.1,34.9,35.8,,,5.5,4.9,4.9,,,57.0,
111,2009-03-31,2148,Jordan Valley Cwma,1.0,1.0,8.6,-5.4,4.9,34.7,35.6,,,2.9,3.9,4.6,,,66.0,
112,2009-04-01,2148,Jordan Valley Cwma,0.0,0.1,5.1,-7.7,5.1,34.7,35.5,,,5.3,4.6,4.6,,,62.0,
113,2009-04-02,2148,Jordan Valley Cwma,4.0,4.1,9.5,-0.6,7.7,35.0,35.7,,,6.9,6.6,6.4,,,76.0,
114,2009-04-03,2148,Jordan Valley Cwma,0.0,-0.8,3.2,-4.0,7.7,34.8,35.5,,,4.6,5.2,5.6,,,65.0,
115,2009-04-04,2148,Jordan Valley Cwma,0.0,1.1,9.3,-7.7,7.3,34.9,35.4,,,6.7,5.7,5.6,,,57.0,
116,2009-04-05,2148,Jordan Valley Cwma,0.0,6.9,13.9,-1.2,5.8,35.0,35.6,,,8.7,7.4,7.0,,,39.0,
117,2009-04-06,2148,Jordan Valley Cwma,0.0,11.8,18.4,2.6,4.1,35.2,35.8,,,12.1,9.8,8.9,,,30.0,
118,2009-04-07,2148,Jordan Valley Cwma,0.0,12.4,21.3,1.0,2.5,34.9,35.8,,,13.6,11.4,10.4,,,34.0,
119,2009-04-08,2148,Jordan Valley Cwma,14.0,4.5,7.9,0.8,9.5,36.0,35.5,,,7.0,8.3,9.0,,,84.0,
120,2009-04-09,2148,Jordan Valley Cwma,3.0,4.6,9.0,2.1,15.9,38.3,37.3,,,7.6,7.6,7.5,,,83.0,
121,2009-04-10,2148,Jordan Valley Cwma,6.0,4.0,9.1,0.9,17.5,39.4,39.7,,,8.0,8.1,7.9,,,91.0,
122,2009-04-11,2148,Jordan Valley Cwma,0.0,5.4,11.2,0.5,16.6,39.4,39.5,,,8.4,8.4,8.2,,,77.0,
123,2009-04-12,2148,Jordan Valley Cwma,0.0,7.1,15.0,-2.0,13.1,38.5,38.0,,,10.3,9.3,8.8,,,61.0,
124,2009-04-13,2148,Jordan Valley Cwma,1.0,7.9,14.0,1.6,11.9,38.4,37.9,,,12.1,11.1,10.6,,,64.0,
125,2009-04-14,2148,Jordan Valley Cwma,0.0,0.4,3.4,-3.0,10.6,37.9,37.5,,,6.8,8.0,8.8,,,65.0,
126,2009-04-15,2148,Jordan Valley Cwma,1.0,1.3,5.5,-2.7,11.9,38.0,37.4,,,4.1,5.3,6.3,,,73.0,
127,2009-04-16,2148,Jordan Valley Cwma,0.0,4.9,12.3,-3.3,11.8,38.3,37.6,,,8.4,7.4,7.1,,,53.0,
128,2009-04-17,2148,Jordan Valley Cwma,0.0,7.6,16.4,-3.2,10.5,38.0,37.5,,,11.4,9.6,9.1,,,49.0,
129,2009-04-18,2148,Jordan Valley Cwma,0.0,8.6,15.9,0.1,9.7,37.8,37.5,,,12.9,11.2,10.6,,,52.0,
130,2009-04-19,2148,Jordan Valley Cwma,0.0,12.9,21.6,2.5,8.7,37.5,37.5,,,15.1,12.8,11.9,,,41.0,
131,2009-04-20,2148,Jordan Valley Cwma,0.0,16.2,24.7,4.9,6.9,37.1,37.6,,,17.3,14.8,13.6,,,37.0,
132,2009-04-21,2148,Jordan Valley Cwma,0.0,18.4,26.4,7.8,4.8,36.2,37.5,,,18.7,16.1,14.9,,,32.0,
133,2009-04-22,2148,Jordan Valley Cwma,0.0,15.9,24.1,6.3,3.0,34.9,37.1,,,19.0,16.8,15.7,,,41.0,
134,2009-04-23,2148,Jordan Valley Cwma,0.0,7.9,12.4,1.2,1.7,33.4,36.1,,,15.2,14.8,14.6,,,47.0,
