,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2012-06-12,2192,Eagle Lake,,20.8,27.3,12.3,4.4,5.3,3.3,4.0,2.7,26.4,26.8,20.5,17.3,15.0,39.0,325.7
1,2012-06-13,2192,Eagle Lake,0.0,18.1,27.0,9.4,3.2,4.9,3.2,4.1,3.2,23.0,24.4,20.4,17.8,15.2,41.0,623.4
2,2012-06-14,2192,Eagle Lake,0.0,18.6,27.8,7.8,1.7,4.5,3.3,4.2,3.3,23.5,25.1,21.0,18.4,15.5,36.0,603.3
3,2012-06-15,2192,Eagle Lake,0.0,19.3,27.8,10.3,0.3,4.2,3.4,4.4,3.5,24.4,26.1,21.9,18.9,15.8,30.0,607.3
4,2012-06-16,2192,Eagle Lake,0.0,19.9,29.9,8.4,0.0,4.1,3.4,4.4,4.0,24.3,26.2,22.2,19.4,16.1,36.0,566.8
5,2012-06-17,2192,Eagle Lake,0.0,21.4,32.5,10.1,0.2,3.9,3.3,4.4,3.9,25.3,27.0,22.7,19.8,16.4,43.0,602.1
6,2012-06-18,2192,Eagle Lake,0.0,19.2,27.5,9.4,0.6,3.8,3.4,4.4,4.0,25.1,27.4,23.2,20.3,16.7,32.0,622.9
7,2012-06-19,2192,Eagle Lake,0.0,14.5,23.9,5.4,0.4,3.6,3.3,4.4,4.3,23.7,26.4,22.8,20.5,17.0,32.0,635.8
8,2012-06-20,2192,Eagle Lake,0.0,17.3,27.9,3.9,0.0,3.2,3.2,4.4,4.4,23.5,26.1,22.3,20.4,17.3,30.0,628.4
9,2012-06-21,2192,Eagle Lake,0.0,18.5,28.7,7.7,0.0,3.1,3.3,4.2,4.3,25.0,27.1,22.7,20.4,17.3,41.0,621.9
10,2012-06-22,2192,Eagle Lake,0.0,12.6,19.8,7.7,0.0,2.8,3.2,4.2,4.3,21.4,25.1,22.3,20.6,17.5,45.0,358.9
11,2012-06-23,2192,Eagle Lake,0.0,11.1,17.4,4.9,0.0,2.6,3.1,4.2,4.2,21.1,24.3,21.0,20.0,17.7,44.0,594.2
12,2012-06-24,2192,Eagle Lake,0.0,12.5,20.4,4.2,0.0,2.4,3.0,4.1,4.3,21.2,24.4,20.7,19.6,17.6,40.0,627.2
13,2012-06-25,2192,Eagle Lake,0.0,12.2,18.5,5.1,0.0,2.5,3.1,4.0,4.2,21.9,24.8,21.0,19.6,17.5,41.0,617.4
14,2012-06-26,2192,Eagle Lake,0.0,13.0,21.1,5.5,0.0,2.3,3.1,4.0,4.2,22.4,25.3,21.2,19.6,17.5,40.0,618.7
15,2012-06-27,2192,Eagle Lake,0.0,15.4,26.3,2.7,0.0,2.2,3.2,4.1,4.3,22.8,25.6,21.4,19.7,17.5,38.0,626.1
